CLUE,ANS,POS
Storyline or piece of land ,plot,1
Smoothly or impartially ,evenly,2
Indicator on score of musical rhythm ,time signature,7
Adult swine ,hog,3
Odd - nuts,eccentric,5
Travelled on foot ,walked,1
Taken without the owner's consent ,stolen,1
"'Sadness, grief (6)' ",sorrow,1
(Room for) gathering of distinguished people ,salon,2
Stuck and immobilized ,jammed,5
Flaming ,blazing,1
Latent ability,potential,1
Having no function ,useless,1
Son or daughter ,child,1
Secured - buckled ,fastened,1
Knave ,rogue,4
(Make) a rattling noise ,clatter,2
Enlist ,sign up,1
Church bench ,pew,1
Motor vehicles for heavy goods ,lorries,2
Strong cord ,rope,1
