CLUE,ANS,POS,FOUND IN
Appear amused ,smile,1,Smile playfully
Bills in restaurants ,tabs,6,Restaurant tabs
"Whisk, blend ",stir,9,Stir up
Transparent ,clear,1,Crystal clear
Surprise police visit ,raid,4,Unannounced raid
Utter a piercing cry,scream,1,Blood-curdling scream
James Bond likes his martini this way ,shaken,1,"Shaken, not stirred"
Hand tool; proverb ,saw,3,"Saw (proverb: ""Cut your losses."")"
From Antarctica or the Arctic ,polar,2,Polar bear
Patron saint who said 'Shoo!' to serpents ,patrick,1,Saint Patrick
Interchangeable words ,synonyms,1,Synonyms:
Tropical water-lily ,lotus,3,Lotus (symbolic and cultural significance)
