CLUE,ANS,POS
"Refuse, litter ",rubbish,6
Merchandise ,wares,3
Baby's bed ,cot,2
Instrument for viewing at a distance ,telescope,1
(Of money) outstanding,owing,1
Legal summons ,writ,2
Gentle - bland,mild,2
Fleshy part of the ear ,lobe,1
Stop doing something ,desist,8
Weak cry of young bird ,cheep,2
Sampled ,tasted,1
Visionary ,seer,6
Son of a sovereign ,prince,1
Over the moon ,ecstatic,2
Ways out ,exits,5
Highly profitable ,lucrative,1
Just one - fish ,sole,2
N. American native ,apache,8
Not able to be seen ,invisible,1
In any event ,anyway,1
Imaginary place of maximum badness,dystopia,7
Type of fuel ,diesel,2
Vibrations ,tremors,2
