CLUE,ANS,POS
"Succeed, flourish ",prosper,3
Baseball player - bowl,pitcher,7
Current affairs ,news,1
Ease ,comfort,2
Unclean or indecent ,dirty,10
Taut or strained ,tense,2
Selection of small dishes served in Greek or Turkish cuisine,meze,10
Military land force ,army,1
Austrian city where Mozart was born ,salzburg,2
Horse-drawn vehicle ,carriage,1
Short witty remark ,one-liner,12
Capable of being heard ,audible,1
Long narrow range of hills ,ridge,2
Forearm bone ,ulna,2
Animal's lair ,den,2
