CLUE,ANS,POS
Nauseous when flying,airsick,1
Orderly and clean ,neat,1
Agricultural labourer of low status ,peasant,2
Servitude ,bondage,1
Engulfing swirl of e.g. whirlpool ,vortex,2
"Practical, no-nonsense",down-to-earth,1
Asian desert ,gobi,1
Stamped addressed envelope (abbr.) ,sae,1
Full of praise ,laudatory,2
Asian country ,vietnam,7
Gun ,firearm,1
Tics ,spasms,2
Miser ,skinflint,6
Male singer in boater ,baritone,1
Beatle ,ringo,4
Miniature whirpools ,eddies,1
House or hotel visitors ,guests,1
Put right ,amend,7
Hospital-like - strictly objective,clinical,1
This job does not require all of the working week ,part-time,1
Utter with excited cries,whoop,3
Country of Pharaohs ,egypt,1
"Energy, style ",elan,10
Gambling house ,casino,1
