CLUE,ANS,POS
Describes poorly groomed hair ,shaggy,6
Discolorations or dirt marks ,stains,3
Greek god of the sea ,poseidon,1
TV motoring programme ,top gear,1
Leave quickly and secretly ,abscond,8
Circular ,round,1
Concerning home affairs ,domestic,1
Falsehood ,lie,3
Snatch,grab,1
In these times ,nowadays,2
Fermented grape juice ,wine,1
Young woman entering society ,debutante,1
"Franz ....., Czech author of 'The Trial' ",kafka,1
Birds of prey ,eagles,2
Hitchcock film ,the birds,6
Foe,enemy,3
