CLUE,ANS,POS,FOUND IN
"Listening device, insect or electronic fault ",bug,1,Bugging
Make better ,improve,2,Improved model
Many-coloured gem ,opal,8,Colorful opal
Naked ,nude,7,Nude in public (if legal)
Highway ,road,1,Traffic-heavy road
Occasion for excessive eating or drinking,binge,1,Binge-eating
Grind (teeth),gnash,14,Teeth wear from habitual gnashing
Peculiarity of phrase in a language ,idiom,1,Idiomatic expression
Stand firm against ,resist,3,Resistance
Shielded ,sheltered,10,Sheltered within a shell
Hole (for shoelace) ,eyelet,2,Shoe eyelet
List of times and places for events ,schedule,19,Community volunteer cleanup scheduled for Riverwalk Park Saturday morning.
Mucus - stolidity ,phlegm,4,Thickened phlegm deposits
Made ready (to fire) ,primed,6,Prepped and primed
Broad ,wide,2,Wide-ranging
Strain ,tension,6,Fatigue-induced tension
Christian Creed adopted in 325 a.d. ,nicene,1,Nicene Creed
Improve equipment or promote ,upgrade,1,Upgrade machinery for efficiency
"Gas, O ",oxygen,2,Petroleum-derived oxygen (PDO)
Room at the bottom ,basement,1,Basement dwelling
Tree trained to grow against wall,espalier,1,Espaliered
Concluding ,ending,5,Ending statement
West African republic,niger,5,Nigeria
Immeasurably bad ,abysmal,12,Abysmally poor in quality
Evening service ,vesper,11,Vespers (in Christian contexts as part of evening services)
Ocean ,sea,5,Seaside
Irish county and port ,limerick,3,Limerick City Docks
Snare; carriage ,trap,1,Trap door
Strong drive for success ,ambition,15,Fierce ambition
