CLUE,ANS,POS
Incrimination of someone on a false charge ,frame-up,12
Norwegian city ,oslo,1
Arachnid ,spider,1
Porous substance to absorb liquid ,sponge,3
United States ,america,1
Driver's violent anger ,road rage,1
"Flip, coin or pancake say ",toss,1
Slender ,thin,4
Birthplace of Jesus,bethlehem,1
A synthetic fabric ,nylon,3
"Length of time, or a full stop ",period,11
Measuring stick ,ruler,2
"Pillager, plunderer ",raider,5
Handsome young man of Greek mythology ,apollo,3
Attack by many parasites ,infestation,1
Men who are mighty in battle ,warriors,1
Apprehension ,dread,6
Light shoe,flip-flop,4
Abnormal body sac containing fluid ,cyst,1
