CLUE,ANS,POS
Brought to an end,concluded,2
Able to move ,mobile,1
Roman goddess of love ,venus,1
Sunrise ,dawn,1
Hat for formal occasions ,topper,1
Make a copy or procreate ,reproduce,1
Eight-sided shapes ,octagons,1
Line that intercepts a curve ,secant,3
Decorative band on wall ,frieze,2
Open with a key,unlock,1
Hawaiian rain dance ,hula,1
Distinguished conductor,maestro,1
"Evoke, draw out ",elicit,1
Aspiration ,ambition,1
Ripped off ,overcharged,13
Large spoon with long handle ,ladle,1
Scorn ,disdain,2
Detestable ,odious,2
