CLUE,ANS,POS,FOUND IN
Times of darkness ,nights,11,Moonless nights
Move; dress ,shift,13,Attire shift
Thin porridge ,gruel,5,Slimy gruel
Exploit; achievement ,feat,4,Ingenious feat
Arab leader,sheikh,10,Sheikh (religious leader)
Buying goods ,shopping,13,Shopping activity
Route for Crusoe ,course,11,Lone wanderer's course
Supposed loch monster ,nessie,11,Nessie (nickname)
"Author Hemmingway, and Oscar Wilde's hero ",ernest,1,"Nick Adams (from Ernest Hemingway's ""Hills Like White Elephants"")"
Bold and daring ,audacious,11,Audaciously adventurous
Walk laboriously ,trudge,9,Draining trudge
Lymphatic tissue at the back of the mouth ,tonsil,1,Palatine tonsils
"Break free, get away ",escape,3,Escapee
Printed characters ,type,5,Typeface styles
Astronomical angle -- ,azimuth,5,Azimuthal tilt
High-quality tea ,darjeeling,14,Darjeeling first harvest
"Amount, aggregate ",sum,1,Total sum
Mischievous fairy ,pixie,4,Jester pixie
Expressive movements ,gestures,9,Elaborate gestures
Leafy dishes ,salads,7,Lush leaf salads
Intoxicating drink ,alcohol,1,Alcoholic
Prototype ,original,1,Original model
Out of the ordinary ,unusual,3,Unusual event
One from Salonika ,greek,11,Classical Greek history
In full view,openly,6,Openly displayed
Prison accommodation,cell,7,Jail cell accommodation
