CLUE,ANS,POS,FOUND IN
Class of animal including spiders and scorpions ,arachnid,1,Arachnids
Driven by liquid under pressure ,hydraulic,9,Submerged hydraulics
Threadlike strands growing from the skin ,hair,5,Hairlike threads
Type of fastening - on/off key,toggle,4,Toggleable
Pulchritude,beauty,11,Adorned with beauty
Natural gift ,talent,2,Inborn talent
"Jeffrey, bowman? ",archer,1,Archer-like stance
Implicit,tacit,13,Tacit understanding
Haunt -- preoccupy ,obsess,5,Obsessionally involving
Judging panel ,jury,6,Jury members
Scent bag - shampoo envelope,sachet,9,Fragrant sachet
Select ,pick,16,Picky eater (can lead to hunger if not addressed)
Inordinately ,unduly,7,Unduly excessive
Noise caused by electrical interference ,static,1,Electrostatic discharge
Small ingenious device ,gadget,1,Pocket-sized gadget
Large army ,horde,10,Battle-ready horde
Don't take the rubbish ,refuse,4,Avoid refuse
Material worn knotted round throat,necktie,11,Necktie with bow knot
Essence ,gist,10,Gist of the matter
Activity undertaken by Blunt and Philby ,spying,14,Spying activity
Illustration on special paper in a book ,plate,16,Artistic plate
The Garden of Eden ,paradise,1,Paradise lost
