CLUE,ANS,POS
Place of worship,temple,4
Self-service meal,buffet,1
Sailor from the Arabian Nights ,sinbad,2
"Ancient Asian city, now in Jordan ",petra,1
Took a loan of ,borrowed,1
Treatment centre ,clinic,4
Wool from long-haired goats ,angora,4
Dramatic works set to music ,operas,1
Hoodlum ,thug,2
Countrified,rural,1
Utilises ,uses,7
Means of detecting and locating distant objects,radar,1
Modern Constantinople ,istanbul,1
Picture dyed into the skin ,tattoo,1
Ravine ,canyon,2
Very light gas ,helium,1
Cab ,taxi,1
Endeavours ,attempts,2
Conference participant ,attendee,1
Dot-dash signalling ,morse code,1
"Ballroom dance, originally from Germany",waltz,2
Constantly changing ,dynamic,2
"Small, particular part ",detail,10
Country and porcelain ,china,1
Science of soil and crops ,agronomy,1
Unsightly ,ugly,2
Military group ,platoon,3
Winter sport where stones are slid towards a target,curling,1
Kingdom,monarchy,1
"Roman Emperor, d. 117",trajan,1
Family relative ,nephew,5
Oneness,unity,1
