CLUE,ANS,POS
Small tower on a castle ,turret,7
Marsupial ,wallaby,11
Region of South America ,patagonia,15
Woven container ,basket,1
Something owed,debt,1
Easy gallop,canter,1
Warlike ,bellicose,4
Go to live abroad ,emigrate,1
Gather together ,assemble,1
Electronic image ,bitmap,4
Despite the fact that ,although,1
Branch of knowledge ,science,6
Cowshed ,byre,5
Words - said by judge,sentence,4
Foe ,enemy,5
Data manipulation program ,spreadsheet,5
Minor argument ,spat,19
Flow of air or water ,current,1
Evaluated ,assessed,1
Scottish monster ,nessie,2
Young geese,goslings,1
(Of a nose) curved ,aquiline,1
Make longer ,extend,1
Frank ,open,1
Absence of sound ,silence,1
Chocolate substitute ,carob,20
Occasion ,event,7
Series of eight notes in music ,octave,1
