CLUE,ANS,POS,FOUND IN
Beautiful insect and swimming stroke ,butterfly,1,"Butterfly (as in the butterfly stroke, which is also a beautiful insect)"
Welsh dog ,corgi,1,Corgi (The Pembroke Welsh Corgi is a well-known breed from Wales.)
Particular feature ,aspect,10,Defining aspect
Monkey - factor in blood ,rhesus,2,Rh factor (referring to the Rhesus monkey)
"Go regularly to, church perhaps ",attend,3,Congregant (as in someone who attends church)
Historic area of France once part of Aquitaine ,poitou,5,Poitou-Charentes
"Hat, for a country-and-western singer perhaps",stetson,3,Stetson (brand known for cowboy hats)
Outline drawing ,sketch,2,Sketch Basic Shapes - Draw the primary shapes that make up your subject to get proportions right.
"Beg, ...... or steal - get at all costs ",borrow,9,Borrow (without clear intent to return)
Storyline or piece of land ,plot,1,Plotline
Sift ,sieve,1,Sieved
The Planets composer ,holst,1,Gustav Holst
Farthest ,endmost,19,Endmost point
Character,persona,1,Personality
