CLUE,ANS,POS
Cultivated plot of ground ,garden,1
Pull hard ,heave,4
Waterway ,canal,1
Island country in the Persian Gulf ,bahrain,1
Chaser of criminals for reward ,bounty hunter,1
Bring to a close ,end,3
Lights in transparent cases ,lanterns,4
Type of savoury tart ,quiche,1
Vocalist ,singer,1
Job ,occupation,3
Act imposed for sin ,penance,1
Perceive,notice,2
"Put down, degrade (6). ",demean,12
Ungenerous,stingy,1
Rotate ,spin,4
Forbearing ,tolerant,2
Decay in teeth ,caries,3
Of dogs,canine,3
Price of passage ,fare,16
Drink ,beverage,10
Abraham's wife (OT) ,sarah,1
Reasoning ,logic,1
Spotted; saw ,espied,7
Power of creative thought ,imagination,3
End of day ,sunset,3
Large wild American feline,puma,1
Arrogance ,hubris,3
Present in great quantity ,abundant,2
Formerly British Honduras ,belize,1
Hatred ,enmity,5
Treeless plain ,steppe,2
The Three Wise Men ,magi,1
A bicycle made for two ,tandem,1
Hide menacingly ,lurk,1
Flat piece of ceramic,tile,1
Art of designing and making clocks ,horology,1
Refuse to endorse ,veto,7
Place for public Jewish worship ,synagogue,1
Part of shirt ,collar,1
Entry into foreign country to conquer it ,invasion,1
Something that motivates ,incentive,13
Large wading bird ,ibis,3
Group of small boats ,flotilla,2
Crystalline carbohydrate ,sugar,1
Book of the Bible ,ezra,15
Sphere ,orbit,2
Sikh headgear ,turban,1
Wind down ,relax,1
Complete set of genetic material of an organism ,genome,1
Gentle ,mild,1
