CLUE,ANS,POS
Heretofore ,hitherto,3
Illegal state in football ,offside,1
Slimy substance ,goo,2
Obtained ,procured,7
Madness ,lunacy,2
Thespian ,actor,1
"Accedes, acquiesces ",assents,13
Orange vegetable ,carrot,1
Extreme fear ,terror,1
Drowsy ,sleepy,1
Levy on vehicles using public thoroughfares,road tax,1
Valuable ,precious,1
Believed to be guilty but without proof,suspected,1
Lethargic ,languid,10
Not allowing light to pass through ,opaque,1
Inveigle ,entice,4
"Induces, prevails upon ",persuades,1
Witch's cat is well acquainted ,familiar,1
