CLUE,ANS,POS
Work done on furniture,upholstery,7
Flowerless plants with feathery green leaves  ,ferns,1
Serious ,grave,1
Notable ,famous,9
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,1
Physical aggression ,violence,1
Minute particle ,atom,1
Boundless ,unlimited,5
Boast ,brag,1
Next to ,beside,2
"Eg, Riga natives ",latvians,1
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,6
Period of time,era,2
Small pill or lozenge ,tablet,1
Object ,article,3
Embellish ,decorate,4
Improbable ,unlikely,1
Going out with ,dating,2
River at Bath ,avon,1
Ingenuous ,naive,1
Material for making inner walls,plasterboard,1
Distance from the surface to the bottom ,depth,1
Acid-tasting salad leaf ,sorrel,1
Frequented by a ghost ,haunted,1
