CLUE,ANS,POS
Pungent red salad root ,radish,1
So long,adieu,1
Single piece of sand etc,grain,1
Harmless untruths ,white lies,1
Contort ,twist,1
Serviette ,napkin,1
Excessively instructive ,didactic,5
Yellow fruit ,banana,1
Root vegetable ,parsnip,4
Large sailing ship ,galleon,1
Hangman's loop ,noose,1
Whimsical - amusing,droll,13
Of the moon ,lunar,2
Watery part of milk ,whey,1
Wanderer ,nomad,6
Enfold ,wrap,7
Smooth little stone ,pebble,1
Very bright red ,scarlet,5
Motif of intertwined initials ,monogram,6
Thwarted ,frustrated,7
