CLUE,ANS,POS,FOUND IN
"Soft, velvety fabric",chenille,18,"Chenille (resembles soft, velvet-like material)"
Set of values ,ethic,3,Ethics
Young hares ,leverets,8,Leverets (specifically for young hares)
US president and UK prime minister ,wilson,14,"Wilson Brown (Note: Gordon Brown is the correct term; however ""Wilson"" may refer to Prime Minister William Lyon Mackenzie King of Canada who had significant interactions with US presidents.)"
Immature form of an insect ,nymph,2,Nymphs
Flash in the sky ,lightning,9,Lightning bolt
Orchestral hardware ,instruments,2,Percussion instruments
Profound ,deep,1,Deeply felt emotion or thought
Hill near Telford ,wrekin,3,The Wrekin (although not very near but often associated with Shropshire and Telford area)
Pondered ,mused,4,Mused about
Straight fringe of hair,bang,1,Bangs
Comfy seat ,armchair,2,Cozy armchair
Dealer in socks and stockings ,hosier,9,Outfitter (for hosiery)
Lend an ear ,listen,1,Listen up
Ladies and gentlemen; ........ et monsieurs ,mesdames,4,"Mesdames et Messieurs (Madams and Misters) - repetition of ""ladies and gentlemen"" in English or Ladies und Herren in German for an all-inclusive audience salutation."
Humorist ,comedian,11,Gagman (slang for comedian)
Dress ,clothe,19,Vestiary (very rare and old; pertaining to clothes or wardrobe)
Pigment made from clay and iron oxide ,ochre,2,Red ochre
Light brown sugar ,demerara,2,"Demerara (light variety, if available)"
Presiding person ,chairman,19,Chairwoman/Chairman
Imitate like tropical bird ,parrot,3,Parrot-like
Rear; support ,back,1,Backing
Broadcast again ,rerun,2,Rerun the show
Sleepwalker ,somnambulist,2,Somnambulist (another term for a sleepwalker)
