CLUE,ANS,POS
Makes comprehensible ,explains,3
Lose strength,weaken,1
Monstrous creature ,behemoth,1
Favouritism ,bias,5
Baby's plaything,rattle,1
Foreign (from outer space?),alien,1
Keenness for food ,appetite,2
Roman goddess of the hunt ,diana,1
"Bold, audacious ",daring,2
Procedure ,method,1
Tidy ,neat,1
Resembling soil,earthy,1
Politically-inspired murder ,assassination,1
Refusal to accept an unpalatable truth ,denial,1
"Abnormal, aberrant ",atypical,4
Altered ,adapted,9
Entrap ,snare,6
Done in an obvious way ,overt,9
Perfect for the purpose ,ideal,1
Layperson ,amateur,3
New York City borough,brooklyn,4
Ignorant (of) ,unaware,6
Large wall painting,mural,1
Ceremony - ritual,rite,1
Tragic prince of Elsinore ,hamlet,1
Made smaller ,reduced,4
Male singing voice ,baritone,1
"On a ship, train etc ",aboard,1
Greek island ,rhodes,3
Annulled ,repealed,8
"Surrounding, on all sides - light or temperature ",ambient,1
"Incidents, occasions ",events,1
Remove rind ,peel,1
Vanquished ,beaten,12
Scottish landowner ,laird,1
Curved under-parts of the feet ,arches,1
"Brain operation, once used to treat mental illness",lobotomy,1
"Medium, average, fair ",middling,2
Aimlessly floating ,adrift,5
Stopper - Irish port,cork,2
Keeps in check ,restrains,10
