CLUE,ANS,POS
Proportion of one thing to another ,ratio,1
Large property ,estate,1
Affection,warmth,3
Heavenly,celestial,2
Loose casual trousers,slacks,5
Living ,alive,1
Entertains ,amuses,1
Gross mistake,blunder,2
Kinship between women ,sisterhood,1
Faces (sl.) ,mugs,12
Interlace strands of material ,weave,2
Criminal deception,fraud,1
"Wild, unruly ",turbulent,18
Local dignitary ,mayor,1
Not guilty ,innocent,3
Without anxiety or responsibilities ,carefree,1
Put back together again ,reassembled,1
Branch of knowledge dealing with material resources ,economics,1
Protective or concerned ,caring,4
Retail outlet,shop,2
Covert ,stealthy,1
Discourage ,deter,1
Cold meal ,salad,1
Evident - tangible ,palpable,8
Early artilleryman ,cannoneer,1
