CLUE,ANS,POS
Had a row ,fought,8
Sycophant ,toady,14
"Rue, repent ",regret,2
Astrological band of the sky with 12 signs ,zodiac,1
Rich fabric ,velvet,2
Use ,employ,3
Scope - send money ,remit,2
Rushed ,hastened,15
Nocturnal bird ,owl,1
Imaginary white horse with long horn ,unicorn,1
Pier ,jetty,1
Massage ,knead,7
Drug reducing cholesterol,statin,1
Repair ,mend,6
Central mass of a cell ,nucleus,1
Subtropical shrub or tree ,acacia,1
Nuclear ,atomic,1
Artificial language ,esperanto,1
A tooth on a wheel ,cog,1
Remember ,recall,1
