CLUE,ANS,POS,FOUND IN
Annoy - syringe ,needle,3,"Phlebotomy - The process of drawing blood using a needle, which might be unpleasant for some individuals."
"Saccharin, for example",sweetener,1,Aspartame: An artificial non-nutritive sweetener used to sweeten foods and drinks.
A question of place?,where,2,Whereabouts
Ornamental candle holder ,sconce,3,"Sconce - An architectural term for a wall-mounted, often ornate, candlestick holder with an attached shade to direct the light."
"Prefix meaning life, of living things ",bio,1,"Bio- (e.g., Biography, Biology)"
Compartment for baking ,oven,3,Convection Oven Slot
Self-evident truth ,axiom,1,"Axiom: A statement or proposition considered to be self-evidently true, serving as a starting point for reasoning and argumentation in logic."
"Turn to (for information, authorisation etc)",refer,2,Referral - Recommendation or advice directed towards obtaining further information.
Hollow (in a wall) ,recess,11,Recess (in a wall)
Fin on the back of a fish ,dorsal,2,Dorsal fin (back fin or sail-like fin found along the midline of the fish's body)
It's linked to the Mediterranean by the Suez Canal ,red sea,16,Red Sea Access
Stadium,arena,1,"Arena - A large, covered arena designed for sports and entertainment events, similar to a stadium but can sometimes accommodate different types of activities."
Indicator on score of musical rhythm ,time signature,6,"Time signature (e.g., 4/4, 3/8)"
Hard igneous rock ,porphyry,5,"Porphyry - A term used for any igneous rock that contains large (1mm), visible crystals, typically in a finer-grained matrix; can refer to both intrusive and extrusive rocks with this texture."
Furtiveness ,stealth,1,Stealthy
Sample of how people voted ,exit poll,9,Exit Polls
Until we meet again (Italian) ,arrivederci,2,Arrivederci - Until we meet again
Temple of all the gods ,pantheon,1,"Pantheon (Originally a temple in Rome dedicated to all Roman gods, now commonly used to describe a similar structure)"
Fourth part ,quarter,2,Quarterback
New Zealand bird ,kiwi,1,"Kiwi - A flightless, nocturnal bird native to New Zealand with short legs and long beaks."
Church bench ,pew,1,Pews
