CLUE,ANS,POS,FOUND IN
Old sailors' dance,hornpipe,2,Sailor's hornpipe
"Amount, aggregate ",sum,1,Collective sum
Least powerful ,weakest,1,Weakest link
A bonus ,plus,5,Surplus
Assignation; fruit ,date,18,Fig and date ensemble
Civilian soldiery ,militia,2,Militia member
Intoxicating drink ,alcohol,3,Alcoholic
Prototype ,original,1,Original model
One from Salonika ,greek,4,Hellenistic period (spanning Greek history including the time of Salonika's prominence)
In full view,openly,14,Openly accessible
Prison accommodation,cell,5,Detention cell
Make compulsory ,mandate,20,Mandated action
