CLUE,ANS,POS
Develop over time ,evolve,1
Raincoat ,macintosh,1
Persuade ,convince,1
False,spurious,8
Quarried,mined,1
Unlawful killing ,murder,1
Daily ,diurnal,20
Mollycoddle ,pamper,4
"Reasonable, logical ",rational,1
Sound of pain or despair ,groan,3
It always has a cause ,effect,1
Playing card,ace,1
Mass of cells formed by bees ,honeycomb,1
One for the pot ,tea bag,4
Unfavourable or harmful ,adverse,2
Childish ,infantile,3
City by the Great Pyramid ,giza,2
Greek goddess of peace ,irene,2
Ballet skirt ,tutu,1
Stronghold ,fortress,1
Last ,final,1
Wander about,roam,1
Association football ,soccer,1
For nothing ,free,1
Port in Brittany ,brest,1
Love affair ,romance,1
Funeral lament ,dirge,1
"Laugh at, make fun of",deride,10
Viscous bituminous substance,tar,1
