CLUE,ANS,POS
"Succeed, flourish ",prosper,1
Left out - neglected,omitted,10
Baseball player - bowl,pitcher,5
Warming alcoholic drink with sugar and spices ,mulled wine,1
Mirror or similar object ,reflector,1
Ease ,comfort,2
Traveller not driving ,passenger,1
Mexican rolled pancake ,taco,1
Pointed tool for writing ,stylus,2
Selection of small dishes served in Greek or Turkish cuisine,meze,1
F Scott Fitzgerald wrote ''The Great .....'' ,gatsby,1
"Animal fat used in candles, soap etc ",tallow,1
Hillock ,knoll,1
Japanese artist ,hokusai,1
Military land force ,army,1
Horse-drawn vehicle ,carriage,1
Barren ,sterile,6
Capable of being heard ,audible,1
Swelling of a blood vessel,aneurysm,4
Light resilient plastic made of polystyrene ,styrofoam,2
Forearm bone ,ulna,2
Animal's lair ,den,1
