CLUE,ANS,POS
Prisoner held as surety ,hostage,1
Tight group of like things,cluster,1
Likeness; statue ,image,2
Entire and complete ,intact,9
Persistently avoid ,shun,14
"Foretold, forecast ",predicted,1
Saunters ,strolls,1
Deadly ,lethal,1
Measuring sticks ,rulers,1
Bored or discontented ,fed up,6
Close acquaintance ,friend,1
"Devilment, impishness ",mischief,1
Part of country surrounded by foreign territory,enclave,7
"Enormous, gigantic ",colossal,2
Imprison ,incarcerate,2
Fully developed ,mature,1
Doubts; reconsideration ,second thoughts,1
Armed soldier (hist.) ,musketeer,6
Stop,cease,1
Distraught ,grief-stricken,19
Astern ,aft,7
Shut ,closed,1
