CLUE,ANS,POS
Informal energy or drive ,vim,1
Send on; football player ,forward,3
Stretch of time ,period,3
Steven Redgrave's sport,rowing,1
Troublesome child ,brat,1
Celebrity,star,3
Aviator ,pilot,1
Examination of component parts ,analysis,1
Chop or cut with axe ,hew,7
Respect ,deference,10
Capital of Turkey ,ankara,1
Sudden seizure of power ,coup,1
Hatred of women ,misogyny,1
"Disdain, disrespect ",contempt,1
Antagonistic ,hostile,4
Amphibian - a Ken Livingstone pet?,newt,1
Newspaper with half-size pages ,tabloid,1
Track performer ,athlete,1
Dress for bed?,nightgown,2
Calculate approximately ,estimate,1
Breastbone ,sternum,1
Frustrated and foiled ,thwarted,2
Aperture or opportunity ,opening,1
Direction of the rising sun ,east,1
The defendant ,accused,1
Put up with ,tolerate,1
Slightly drunk ,tipsy,4
Distance from equator measured in degrees ,latitude,1
Fluid collected by bees ,nectar,2
"Listlessness, lethargy ",lassitude,3
Improvement in quality ,enhancement,1
Good enough ,adequate,2
South American river ,amazon,1
A facial twitch ,tic,1
Fragrance,aroma,2
Old ,ancient,2
