CLUE,ANS,POS
Small flat sweet cake ,biscuit,1
Edible bulb ,onion,1
Baldness,alopecia,1
Eastern ,oriental,9
"Natural, inborn ",innate,10
Growing stronger ,thriving,2
Glass or plastic vessel ,bottle,3
NW US state ,montana,6
Soup spoon ,ladle,1
Speak contemptuously or drink informally ,scoff,2
Use a razor ,shave,1
Taking a picture of ,imaging,5
Grime; rock music style ,grunge,4
Vote in ,elect,3
Small pointed projectile ,dart,3
Broken pieces ,fragments,1
"Unite, merge ",combine,1
Numerous small songbirds ,finches,1
Slight advantage,edge,1
Somewhat rough (sea),choppy,1
Respectful and considerate ,polite,1
"Praised, lauded ",extolled,6
