CLUE,ANS,POS
Canons and creeds ,tenets,5
Call upon in prayer ,invoke,6
Back of neck ,nape,2
Never wearying ,tireless,2
Morality ,ethics,2
Divine messenger ,angel,2
Whole and complete ,entire,2
"Stress, accentuation ",emphasis,2
Tract of swampy land ,morass,7
Without beginning or end ,eternal,1
Great fear ,terror,7
In foreign parts ,abroad,2
Tourist attraction of Moscow,red square,1
A size of book page ,octavo,3
Cattleman,rancher,1
Small skin spot ,freckle,2
Withdraw (something) gradually ,phase out,1
Deliberately discourteous act ,slight,4
