CLUE,ANS,POS
"Flee from restraint, allow to pursue like dog ",unleash,3
Supporter ,ally,2
Knight's title,sir,1
"Accede, acquiesce ",assent,7
Projectile from bow ,arrow,1
Arrive at ,reach,1
Stems of asparagus as weapons ,spears,1
Gets better or gets back ,recovers,1
"Grant, confer ",award,1
"Concurred, assented ",agreed,1
Continuous record of events in order of time ,chronicle,1
Tool for cutting grass with blade on long pole ,scythe,11
Agricultural complex ,ranch,2
Culmination,climax,8
Column,pillar,1
Revolver missile ,bullet,3
Stew-dish ,casserole,19
Goddess of retribution ,nemesis,1
Military encirclement ,siege,1
One who weeps easily without good cause ,crybaby,2
Exoneration ,acquittal,1
Fully stated ,explicit,1
Stole ,purloined,20
Physician (informal) ,medic,4
Short-long metrical foot ,iamb,2
Tropical fruit ,mango,1
Book by Defoe,moll flanders,2
Area of variation ,range,2
Area with frozen subsoil ,tundra,1
Candle fibre ,wick,1
Wrap; pupa's protection ,cocoon,1
Involving death ,fatal,1
