CLUE,ANS,POS
Less than 50% or 18 ,minority,4
Fashion designer ,couturier,1
Hate ,loathe,1
Rocky island ,skerry,18
"Trounce, beat ",thrash,6
Hindu or Sikh teacher ,guru,1
Be of use to - wait on,serve,1
Grassy plains of South America ,pampas,1
Superficial ,cosmetic,6
Inland body of water ,lake,1
Heights occupied by Israel ,golan,1
Living thing,organism,1
Zimbabwean capital ,harare,1
Nearer in space or time ,closer,1
Gifts ,presents,1
Indicate ,signal,2
Line of people ,queue,1
Dawn ,sunrise,1
Climbing plant ,ivy,3
Ring ,circle,4
"Flinched, cringed ",winced,1
Coming out ,emerging,1
