CLUE,ANS,POS
Season of falling leaves ,autumn,1
Small close-knit group,clique,1
Roman god of the sea ,neptune,1
Queen of fairies ,titania,1
Motherly,maternal,18
The mythical giant with a single eye in the middle of his forehead ,cyclops,1
Simple and guileless,naive,1
Rope loop ,noose,1
Top of door or window frame ,lintel,7
Quantity of medicine ,dosage,4
"British landscape and seascape painter, d.1851 ",turner,1
Quick look ,glance,1
Bird of prey ,raptor,18
"Good enough, acceptable ",adequate,1
Black and white bird ,magpie,16
Idolise ,worship,4
Unwanted plant ,weed,1
War-torn,battle-scarred,1
