CLUE,ANS,POS
Serious ,grave,1
Notable ,famous,2
Modifier of a noun ,adjective,1
Indian currency ,rupee,1
Medicinal extract in a solution of alcohol,tincture,1
Embryo's outermost layer of cells ,ectoderm,4
Boundless ,unlimited,3
Next to ,beside,2
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,2
Honest ,upright,5
Period of time,era,7
Small pill or lozenge ,tablet,3
Improbable ,unlikely,1
Ingenuous ,naive,1
Material for making inner walls,plasterboard,2
Distance from the surface to the bottom ,depth,1
Frequented by a ghost ,haunted,1
Nobleman ,marquis,4
Very surprising ,startling,4
Epiphyte absorbing nutrients from the atmosphere ,air plant,2
Fold covering around something ,wrap,1
Started again after a break,resumed,1
Contact device,pager,8
"Useless, producing no results ",futile,1
Hurt ,injured,1
Measure applied to gold or gems ,carat,1
Portending bad things ,ominous,1
The onset of darkness ,nightfall,4
Container for keeping drinks hot ,thermos flask,1
Areas,regions,1
"Seasonal wind in southern Asia, brings heavy rains ",monsoon,1
