CLUE,ANS,POS
"Spoofs, shams ",hoaxes,8
Parliamentary break ,recess,1
Sea inlet ,gulf,6
Italian sparkling wine ,asti,2
Public occasion ,event,19
"Sickness, ailment ",malady,5
Leading female (in field) ,doyenne,11
Easy gallop ,canter,1
"Curious, odd ",peculiar,1
"Stranger, outsider ",foreigner,1
Imaginary place where everything is perfect ,utopia,1
Watch chain ,fob,11
Noah's vessel ,ark,1
Out of tune,off-key,3
Type of piano ,upright,2
It may be grizzly or polar ,bear,1
Figure maker ,sculptor,2
Bizet opera ,carmen,1
"Trustworthy, dependable ",reliable,1
Exhorting ,urging,1
Plaything ,toy,1
Colouring stick ,crayon,4
Modish ,elegant,11
"Dry, parched ",arid,1
Restored to intelligibility ,unscrambled,8
Emaciated ,skeletal,2
Endeavours ,attempts,3
Have meaning ,signify,1
