CLUE,ANS,POS,FOUND IN
Enclosure set back or indented ,recess,7,Recessed edge
Entrance ,gate,1,Gateway
"Appalling, awful ",dreadful,15,"Dreadful experience (e.g., food poisoning)"
Open valley ,dale,10,Unobstructed dale
Ran away to get married ,eloped,3,Eloped from home
Huge legendary beings ,giants,8,"Mythical giants (e.g., Goliath, the cyclopes of Greek mythology)"
PhD or D.Phil ,doctorate,1,"Doctorate - highest level of academic degree awarded by universities, representing advanced knowledge in a specific field of study."
Peculiar ,odd,6,Odd-looking
Private teacher ,tutor,1,Individual tutoring
Irish ferry port ,rosslare,2,Rosslare Europort
Grotto ,cave,1,Cavernous
