CLUE,ANS,POS,FOUND IN
Having left the house (to go to a party?),gone out,4,Gone out of residence for jubilation
Jamaica pepper ,allspice,3,Allspice berry
U2 guitarist ,edge,2,"The Edge (David Howell Evans): Guitarist, songwriter, and primary keyboard player recognized for his unique guitar playing style using a combination of effects pedals, tremolo bars, and finger tapping techniques."
Touching ,handling,6,Delicately handling
Lapse against moral law ,sin,3,Sinful act
Turn of phrase,idiom,1,A well-chosen idiom
"Beethoven or Mozart, say ",composer,1,Classically gifted composer
Proverb ,adage,11,"Time is money: An adage emphasizing the value of time, suggesting that wasting time also equates to a waste of resources"
Measurer of rotating force ,torque meter,5,"Torque meter: A specialized type of force sensor that directly measures rotational force or torque on a shaft, gear, or other components in an industrial setting"
An informal friend ,pal,1,Close pal
Seizing one's attention,eye-catching,19,Eye-catching (especially in visual design)
Put on clothes ,dress,1,Dressed
"Eg, gun ",weapon,3,Weaponry
