CLUE,ANS,POS,FOUND IN
Clown ,buffoon,14,Buffoonery
Paris stock exchange ,bourse,2,Bourse de Paris
"Brogue or loafer, perhaps ",shoe,2,"A brogue is an accent that is characteristic of someone from Ireland, while a loafer could either refer to a type of comfortable shoe with laces, or historically, a person who avoids work"
Devastate ,ravage,10,"Ravage (to ruin or devastate through violent, harmful action)."
Subsequent ,next,5,Next in line
"Distinct, separate ",different,16,Differentiated
A Hindu spiritual teacher ,guru,2,Guru (Sanskrit origin; a spiritual guide or teacher)
Suffering,distress,1,Distressed
(Of computer memory) able to be read in non-sequential order ,random access,1,Random Access Memory (RAM)
Swift ,fleet,8,Fleeting (something that passes swiftly)
