CLUE,ANS,POS
Roadside channel ,gutter,2
Largest Greek island ,crete,1
Without assistance ,unaided,5
"Irritates, annoys ",irks,9
Deliver from danger ,rescue,1
Make known to others ,reveal,14
Not very good,mediocre,5
Passenger ship ,liner,1
Salad vegetable ,lettuce,1
Precious stone ,sapphire,3
Given to bragging ,boastful,4
Bird's beak ,bill,1
Massacred ,butchered,2
Tycoon ,magnate,2
Drink deeply,quaff,4
Cheerfully willing to do favours ,obliging,1
Waste away,fade,12
Wide-brimmed 23 ,sombrero,2
Within the bounds of belief,credible,3
