CLUE,ANS,POS
Arab or Muslim at time of the Crusades ,saracen,1
Floor-covering ,carpet,1
Power and prestige ,influence,1
Don't hold on,let go,1
"Sanctuary, asylum ",refuge,2
Intense anger,fury,1
Sailors' dance ,hornpipe,2
Unwelcome intrusion ,invasion,1
Crossbred ,hybrid,1
State of bliss ,nirvana,1
Enthusiastically ,eagerly,6
Church spire ,steeple,5
"Talked wildly, raved ",ranted,1
Woodland plant ,bluebell,5
Apply oneself to hard work ,knuckle down,2
Skill in a particular field ,prowess,8
Forswear ,abjure,7
Cited (anag) - proclamation,edict,1
A French mister ,monsieur,1
Halcyon -- yellow ,golden,9
Dispirited ,dismayed,18
