CLUE,ANS,POS
Soundless ,silent,3
Get off a horse,dismount,1
Magical being ,fairy,3
Capital of South Carolina ,columbia,1
"Guest, caller ",visitor,8
Capital of Rwanda ,kigali,1
Morally right ,ethical,1
General pardon - international charity ,amnesty,1
Take a chance ,risk,7
"A lively sociable person, always up front ",extrovert,1
Coterie ,clique,6
Organ of sight ,eye,1
Cook slowly ,stew,5
Beatrix Potter character ,peter rabbit,1
Unruffled ,composed,12
Builder's safety wear ,hard hat,10
Manicurist's establishment ,nail bar,2
Jealous emotion - deadly sin,envy,1
Baked dough ,pastry,2
