CLUE,ANS,POS
Time when traffic is heaviest ,rush hour,1
Mean - medium,average,1
Concerned with beauty ,aesthetic,1
Take very small bites ,nibble,2
Loud confused noise from many sources ,hubbub,4
Coffee servitor,barista,1
Relating to the countryside ,rural,1
Tramp ,hobo,1
Ski trail ,piste,4
"Showy, cheap; sordid ",tawdry,5
Crusade opponent of Richard I ,saladin,1
Land mollusc ,snail,1
Fete ,gala,6
"Arab kingdom, major source of oil ",kuwait,3
Gift ,present,1
"Or else, if not ",otherwise,1
"Paradise on earth, Eden ",shangri-la,5
County town of Devon ,exeter,1
Banana-like fruit,plantain,1
Shade of blue ,azure,5
Nullify,negate,10
"Friendly, nonthreatening ",amicable,1
Strew over an area ,scatter,2
Set free ,liberate,2
Fine parchment ,vellum,2
"'Supposes, considers (6)' ",opines,13
Vex ,annoy,1
Instalment in a series ,episode,1
Cadaverous ,emaciated,12
Insurance statistician ,actuary,1
World War I battleground ,ypres,1
Wine merchant ,vintner,4
Type of mushroom ,shiitake,6
