CLUE,ANS,POS
"First name of . . . . . . Hemingway, American novelist ",ernest,2
Showing great melancholy,doleful,4
Rhythmic monologue ,rap,1
Of horses ,equine,1
Shoe part,heel,1
Speaker's platform ,rostrum,3
Highly prized flower ,orchid,1
Oration ,speech,1
Allot or ascribe ,assign,1
Small birds ,sparrows,1
Clothes fastener of two pieces of cloth that stick ,velcro,2
"Founder of the German Romantic school of opera, d. 1826",weber,6
Artist's tripod ,easel,1
Sudden feeling of fear,fright,6
Herb to make money ,mint,4
Watering hole,oasis,10
Large flatfish ,turbot,7
"Strict, stark ",severe,2
Passionately dislike,hate,12
Prejudice,bigotry,2
Flavour ,taste,1
Throw down the gauntlet,dare,2
Leaves slowly and hesitantly ,tarries,2
Mixed drink ,cocktail,1
Count ,tally,9
Not the one mentioned ,other,6
Controller of aircraft ,pilot,1
Can ,tin,14
Unjust,wrongful,2
Female sheep ,ewe,1
Eyelash cosmetic ,mascara,1
Capital of Ghana ,accra,1
"Soften, give in ",relent,4
Racing bird ,pigeon,1
Subatomic particle ,neutron,5
