CLUE,ANS,POS
In a tidy manner ,neatly,1
Cultivated plot of ground ,garden,1
Particular feature ,aspect,7
Waterway ,canal,6
Chaser of criminals for reward ,bounty hunter,2
Type of savoury tart ,quiche,1
Job ,occupation,2
"Go regularly to, church perhaps ",attend,1
Perceive,notice,1
Ungenerous,stingy,1
Rotate ,spin,3
Forbearing ,tolerant,2
Rainwater channel,gutter,1
Of dogs,canine,1
Price of passage ,fare,2
"Hat, for a country-and-western singer perhaps",stetson,1
Outline drawing ,sketch,11
Drink ,beverage,1
Spotted; saw ,espied,1
Power of creative thought ,imagination,2
End of day ,sunset,1
