CLUE,ANS,POS
Eructate,burp,1
A calling as to priesthood ,vocation,1
Soapy froth ,lather,2
Pieces of turf dislodged by golf clubs ,divots,5
Plummet ,fall,4
Coax (into) ,cajole,5
Younger or lower in rank ,junior,1
Influenced or touched by an external factor ,affected,1
In a chair ,seated,1
Pot for ashes ,urn,1
Flat and smooth ,even,2
Bring in to the country ,import,1
Delilah's strong man ,samson,1
Early bedtime enforced by military ,curfew,1
Extreme deviation from the mean -- our tile (anag) ,outlier,1
Gulf state ,qatar,4
Body that revolves around or serves another ,satellite,6
Irritate ,annoy,1
Throw (dice) ,roll,1
Dishonest man ,rogue,17
English or Dutch glazed earthenware,delft,1
