CLUE,ANS,POS
Tramp ,vagrant,1
Oriental ,eastern,1
Book of maps ,atlas,1
Inhabit ,occupy,4
Dickens novel,hard times,6
Keep in a certain state ,maintain,3
Blessing or good wishes to traveller ,godspeed,3
Inveterate ,habitual,1
Sphere of activity ,domain,2
"Gyrate, reel ",spin,2
Layman ,amateur,4
Liable to break easily ,fragile,2
Image to which people are expected to conform,stereotype,1
Flower container,vase,3
(Of music) not in a key ,atonal,1
"Inhabit, take up space ",occupy,2
Raucous - austere - bitter,harsh,2
