CLUE,ANS,POS
"Stiff, thick paper ",cardboard,1
Therefore ,hence,4
Head of corn,ear,1
Painter and wallpaperer ,decorator,1
Person who watches others in secret ,voyeur,2
Teasing unpleasantly ,taunting,1
Small mouthful of food ,morsel,1
Shelter on sports ground ,dugout,1
"American state, capital Des Moines ",iowa,1
Aromatic herb ,tarragon,13
Lubricant ,oil,1
Group of bushes ,thicket,1
"Italian operatic tenor, d. 1921 ",enrico caruso,1
Land covered with trees,forest,1
Back of the foot ,heel,1
-- Boleyn ,anne,1
Inflamed ,red,2
"""Getting on""",elderly,3
Not temporary ,permanent,1
Flummoxed ,nonplussed,12
"Destiny, kismet ",fate,1
Strong man of the Bible ,samson,1
