CLUE,ANS,POS
Soldier on guard ,sentry,1
Christian sacrament requiring pouring of water ,baptism,1
Access ,entry,7
Dabbler in the arts,dilettante,3
Definite,certain,1
Decayed areas in teeth ,caries,8
Receptacle for household rubbish,dustbin,2
Small red fruit ,cherry,3
Place to which one is travelling ,destination,10
"Concept, belief ",notion,2
Friction or division in church organisation ,schism,1
One not eating or using animal products ,vegan,1
"Element 22, makes strong non-corroding alloys ",titanium,3
Largest Roman hippodrome ,circus maximus,1
"Circular band of flowers and leaves, often seen on graves ",wreath,2
Member of travelling people,nomad,4
Scottish family grouping ,clan,3
