CLUE,ANS,POS
Farthest - to the highest degree,extreme,1
Cylindrical container ,canister,5
Medical treatment ,therapy,1
Buying goods ,shopping,1
"Adages, saws ",proverbs,1
Soundless ,silent,1
County of southern England ,dorset,5
Family member by marriage ,brother-in-law,2
Bold and daring ,audacious,1
Walk laboriously ,trudge,1
Group of items of the same kind ,set,4
Lymphatic tissue at the back of the mouth ,tonsil,3
Masticated ,chewed,1
"Break free, get away ",escape,2
"Attentive, watchful ",alert,3
Turning machine ,lathe,1
