CLUE,ANS,POS,FOUND IN
Thin porridge ,gruel,11,Dilapidated oat gruel (implying poor preparation leading to thin consistency)
Lionlike ,leonine,9,"Leonine (relating directly to the Latin 'leo', meaning lion)"
Vagrant ,hobo,8,Hobo (historically)
Aim - striker's target,goal,1,Goalie
Not sorry,unapologetic,18,Unapologetic stance
Conceited ,vain,7,Vainglorious
Supposed loch monster ,nessie,1,"Nessie (popular term for the Loch Ness Monster, from Loch Ness in Scotland)."
Moral lesson in church ,sermon,1,Sermons on virtues
Andalusian gypsy music ,flamenco,2,Understanding that this term refers to a specific cultural musical tradition from Andalusia in Spain which is often associated with Flamenco.
Printed characters ,type,8,Typeface components
