CLUE,ANS,POS
Police search operation ,manhunt,1
Give way or cave in ,collapse,14
"Feature, quality ",characteristic,3
Seaweed ,kelp,1
"Saccharin, for example",sweetener,4
Viper ,adder,2
Order to be off the streets by a certain hour ,curfew,1
Ornamental candle holder ,sconce,7
From one side to another,across,1
Compartment for baking ,oven,1
Main tower of a castle ,keep,1
Paradise ,eden,4
"Waver, go this way and that ",fluctuate,2
Hollow (in a wall) ,recess,14
Andean beast of burden ,llama,1
Unwillingness to respect the views of others ,intolerance,1
"Fatuous, vacuous ",inane,13
Great fear,terror,5
Universe ,cosmos,2
Supply water to fields etc ,irrigate,1
