CLUE,ANS,POS
"Reassurance, cheer ",encouragement,1
"Thyme, for example",herb,1
Family,kin,2
Actual ,real,4
Place of worship ,chapel,7
Principal actor in a film ,star,2
Soon: in an abbreviated manner,shortly,8
Infuriating ,exasperating,2
Element in diamonds ,carbon,1
Cultivated grass,lawn,1
Peak,apex,3
Long narrow stretch of water between Africa and Arabia ,red sea,3
Manner of walking ,gait,1
Distinct and discrete ,separate,3
"Curt, terse ",laconic,5
Give rise to,engender,8
Unit of data ,byte,2
Small whirlpools ,eddies,2
Ten year period ,decade,1
Arrive at ,reach,1
