CLUE,ANS,POS
"Disclose, make known",reveal,1
Helical shape ,spiral,1
Rub out ,erase,1
Causing death ,lethal,3
Cultivate ,nurture,1
Do away with ,abolish,9
Loud harsh cry as of parrot or chicken ,squawk,1
Secret political clique ,cabal,1
An up-slope ,ascent,2
Sidewalk ,pavement,1
Prize ,trophy,1
Plant with edible stalks ,celery,1
Hoist; wading bird ,crane,1
Accumulate ,hoard,4
Small hard growth on skin,wart,2
Representations or reflections ,images,1
Not favoured by chance ,unlucky,3
Capital of Sweden ,stockholm,1
Extra-terrestrials ,aliens,1
Aubergine ,eggplant,1
Stone worker ,mason,2
