CLUE,ANS,POS,FOUND IN
One bringing in goods to country ,importer,16,Commercial importers/exporters
12am ,midnight,1,"Midnight - The middle of the night, specifically twelve o'clock at night."
Native of London's East End ,cockney,8,"Cockney (an inhabitant or native of London, typically referencing someone from the traditional local area in the East End who speaks a distinct dialect)"
Diminished,reduced,1,"Reduced - Decreased in size, amount, or importance."
Warplane ,fighter,1,Fighter Jet
Destructive insect,locust,1,"Locusts - Swarming, plant-eating insects known for their destructive capabilities during outbreaks."
"Fingers, toes and numbers",digits,1,Digits - Refers collectively to fingers and toes as well as numerical symbols.
"Austrian psychologist, 1870-1937",adler,2,"Alfred Adler - Born in Vienna, Austria, Adler founded Individual Psychology"
Combat ,war,2,Warfare
"Precise detail; small, trivial matter",minutia,2,Minutiae
Type of water lily ,lotus,5,"Lotus (although not a true water lily, it's often associated with aquatic plants)"
"Rescue (of) ship, etc",salvage,1,Salvage - To recover and bring out from loss or damage; especially to retrieve sunken ships.
De-sex ,neuter,3,Castrate (specifically used for neutering male mammals by removing the testes)
"Leonhard --, C18 Swiss mathematician ",euler,1,"Euler - Another prominent Swiss mathematician, contemporaneous with Leonhard Euler."
French channel port ,calais,5,"Calais - A French port town located on the English Channel, serving as an important crossroads between England and continental Europe."
Treatment using massage or exercise (colloq.) ,physio,1,Physiotherapy
Prefix denoting life ,bio,1,Biotic
Corrode,eat,14,"Scaling Corrosion - The layered buildup on metal surfaces due to various forms of deposition, often containing salts or other compounds which can lead to localized corrosion underneath these layers."
Purloin ,steal,17,"Marauder (a person who moves about stealing and causing destruction, particularly during wartime)"
