CLUE,ANS,POS
Wheedle - coax,cajole,2
Obligation ,duty,1
Standard score for golfers ,par,2
Improved ,enhanced,2
Extremely earnest ,intense,11
Radio interference ,static,5
Genuine ,sincere,4
Unit of food energy ,calorie,1
Part of foot ,instep,7
Female classical dancer,ballerina,1
Snooker stick ,cue,1
Dagger,stiletto,6
Record ,tape,12
Porch along the outside of a building ,veranda,3
Specialised language,jargon,1
Curse ,anathema,2
An aromatic herb ,marjoram,14
Massive ,huge,6
Skating venue ,rink,1
Letter,epistle,11
Happen again ,recur,11
First performance ,premiere,2
Capital city of Scotland ,edinburgh,1
