CLUE,ANS,POS,FOUND IN
Fragrant flower ,lily,14,Lily of the valley
Brave guy ,hero,3,Heroic
"Orson, film director ",welles,1,Orson Welles
Nightclothes,pyjamas,3,Pyjamas (British spelling)
Strange ,queer,10,Queer (informal)
Feral ,wild,1,Wild-living
Leaks slowly ,seeps,17,Seeps slowly into groundwater
Items of business ,agenda,5,Agendas
Bubbles ,foam,7,Foam cells
Appealing to emotion rather than actuality ,sentimental,4,Sentimentalism
"''... ... burning bright, in the forests of the night'' (Blake) ",tiger,3,"**Symbolism**: The tiger represents a formidable force or entity capable of fierce creativity and destruction, much like fire itself which can be both illuminating and devastating."
Walk as if about to fall,stagger,4,Staggering
Surprise greatly or daze ,stun,7,Stunned
English cheese or cat ,cheshire,2,Cheshire (as in Cheshire Cat from Alice in Wonderland & Cheshire Cheese)
Seraph ,angel,2,They often outrank cherubim and archangels.
Culinary herb ,coriander,11,Cilantro (or Coriander)
