CLUE,ANS,POS
"George _______, nom de plume of Eric Blair",orwell,1
Woolly animals ,sheep,1
Official record of names etc. ,register,1
Death notice ,obituary,1
Cage(s) to keep birds ,aviary,1
Old song 'Auld . . . . Syne' ,lang,2
Gain knowledge ,learn,1
Not proper or suitable ,unseemly,9
Alfred Hitchcock was the master of it ,suspense,1
A kind of accordion ,melodeon,7
Small crude shelter ,hut,1
"Surgical thread, seam ",suture,1
By the sea ,coastal,1
Eat lightly and often ,graze,1
Private in the British Royal Engineers ,sapper,14
Breadwinner ,earner,3
Showing no joins ,seamless,1
Deliberate ,conscious,10
