CLUE,ANS,POS
Use up,exhaust,3
Devout follower,disciple,8
Submarine missile,trident,1
Situation from which no progress can be made ,deadlock,2
Make more comprehensible,clarify,3
Wriggle as in embarrassment ,squirm,2
Alehouse,tavern,2
"Small, wild US horse",mustang,1
Simple song or poem ,ballad,2
Strongly want ,desire,1
Stone pillar tapering towards a point ,obelisk,1
Foreign lodger doing housework,au pair,7
Person who steals things ,thief,2
Raised platform ,dais,4
Tangible - of touch ,tactile,2
Scottish island,skye,1
Smart or shrewd ,clever,3
Resign ,quit,2
"Chest bones, may be floating ",ribs,2
Entourage ,retinue,2
