CLUE,ANS,POS,FOUND IN
and 18 Down: The Great Bear ,ursa,1,Ursa Major
One hundredth of a yen ,sen,17,"Fractional Yen Coin: A clear description suggesting a coin that represents a fraction (one hundredth) of the standard yen unit, even if such a coin doesn't exist in reality."
Able to move ,mobile,1,Mobile: able to move or be moved freely and easily.
Military chevron ,stripe,1,Three-bar stripes
Line that intercepts a curve ,secant,2,Secant line
Exclamation on making a mistake ,oops,1,Oops!
Steal (goods) ,loot,16,Looting (often used during crises or disasters)
Hawaiian rain dance ,hula,5,Hula performers dancing under open skies (symbolizing the invitation for rain).
Distinguished conductor,maestro,2,Renowned maestro: An exceptionally talented musician who directs ensembles with great skill and authority.
Characteristic pattern of symptoms ,syndrome,7,Patterns that align with known medical conditions or syndromes
Aspiration ,ambition,4,Grandiose ambitions
Large spoon with long handle ,ladle,1,Oversized ladle
Scorn ,disdain,3,Disdainful
Element discovered by the Curies ,radium,2,"Radium (first isolated from pitchblende, a uranium-rich mineral)"
"Oblong, square etc. ",shapes,15,Triangular prism (when considering three-dimensional shapes with a square base)
