CLUE,ANS,POS
Lewd ,salacious,17
Italian resort ,rimini,16
Child of first eight weeks in womb ,embryo,1
Aristocratic ,noble,6
"Nurse, nun or relation ",sister,1
Army unit ,regiment,6
Shape produced by curve that crosses itself ,loop,1
Warm and cosy ,snug,1
Cock ,rooster,1
Everlasting ,eternal,7
(Of days) in the long distant past! ,olden,4
Distance north or south of the equator ,latitude,1
Consume ,eat,1
"Piece of crockery, maybe flying ",saucer,5
Principal actress ,leading lady,6
Primary blue colour in printing ,cyan,1
"'Seasonal wind in southern Asia, brings heavy rains (7)' ",monsoon,1
Reek ,stink,1
