CLUE,ANS,POS
Latin for water ,aqua,1
A papal ambassador ,nuncio,1
Completely certain ,sure,13
Lazy ,idle,2
North African country ,tunisia,5
Fruit ,apple,1
Reduce in rank,demote,1
"Type of hard plastic, in old telephones say ",bakelite,1
Uptight ,tense,4
Orca ,killer whale,1
Line across a circle through the centre ,diameter,1
"Cancel (a decree, etc) ",revoke,2
Freshwater fish ,carp,1
Irish port -- something in a wine bottle? ,cork,1
Employee ,worker,1
Bird of prey ,harrier,8
Indo-Chinese language ,thai,17
Enormous ,gigantic,1
Wife of Ferdinand II of Aragon,isabella,1
Complain ,grumble,1
Sightseeing traveller,tourist,1
Agreement and harmony ,accord,2
Mix together ,blend,1
Recess; comfy corner ,niche,7
Small room for storing food ,larder,9
Fellow-in-arms ,comrade,1
"Tool with broad flexible blade, found in kitchen ",spatula,1
Second-hand ,used,2
Car's waste gas ,exhaust,1
