CLUE,ANS,POS,FOUND IN
Informal talk ,chatter,15,Familiar chattering
Bird kept for eggs and meat ,fowl,5,Guinea fowl
Monarch ,queen,2,King or Queen (ruler in a monarchy system).
"They're from Limassol, say ",cypriots,2,Cypriots (referring to people from Cyprus)
Rubbish dropped ,litter,2,Littered
Backpacking ,trekking,2,Trekking (related activity)
Grinding tooth ,molar,7,Dentures (artificial replacement for missing molars used to grind food)
Former institute of correction for youngsters,borstal,6,Borstal (British term)
Technical kit ,apparatus,19,Laboratory apparatus set
Part of finger ,nail,13,Nail bed (associated with fingers)
