CLUE,ANS,POS
Rational motive ,reason,3
Serious ,grave,5
Modifier of a noun ,adjective,2
Indian currency ,rupee,1
Anger ,ire,4
Minute particle ,atom,1
Sit Cyril down - he's a songwriter ,lyricist,2
Boundless ,unlimited,3
Next to ,beside,1
Monetary unit in S Africa ,rand,1
The science of the earth's crust ,geology,1
Confined space for animals ,cage,2
Country and bird ,turkey,13
"Follow-up film, book etc",sequel,1
Embellish ,decorate,5
Improbable ,unlikely,9
River at Bath ,avon,1
Material for making inner walls,plasterboard,12
Distance from the surface to the bottom ,depth,1
Frequented by a ghost ,haunted,10
