CLUE,ANS,POS,FOUND IN
Fastener for a door or lid ,hasp,7,Hasp and staple
Afflicted ,stricken,8,Stricken with affliction
Excerpts from a film - or aggressive outbursts ,scenes,17,"Cutting-room floor content (in the context of screenwriting, referring to discarded lines or scenes which could be seen as conflict if reinstated)"
Seethe ,boil,1,Boiling furiously
Crosswise ,transverse,3,Transversely positioned
Lowest point ,nadir,8,Nadir (highest low)
Thwart (as once was possible on the green) ,stymie,14,Stymie growth or improvement
Defeated or hit repeatedly ,beaten,2,Beaten down
Of foods) made from milk ,dairy,1,Dairy products
Disagreement,dissent,2,Dissenting viewpoint
Large American vulture ,condor,2,"Condor-like appearance (comparing size, but not exact species)"
